Ga0187809_10000230_3,K06886
Ga0187809_10000230_4,
Ga0187809_10000230_5,
Ga0187809_10000230_6,
Ga0187809_10000230_7,
Ga0187809_10000230_8,
Ga0187809_10000230_9,K08987
Ga0187809_10000230_10,
Ga0187809_10000230_11,
Ga0187809_10000230_12,
Ga0187809_10000230_13,K01114
Ga0187809_10000230_14,K16301
Ga0187809_10000230_15,K07224
Ga0187809_10000230_16,K10716
Ga0187809_10000230_17,K07404
Ga0187809_10000230_18,
Ga0187809_10000230_19,
Ga0187809_10000230_20,
Ga0187809_10000230_21,
Ga0187809_10000230_22,K03466
Ga0187809_10000230_23,
Ga0187809_10000230_24,
Ga0187809_10000230_25,
Ga0187809_10000230_26,
Ga0187809_10000230_27,
Ga0187809_10000230_28,
Ga0187809_10000230_29,
Ga0187809_10000230_30,
Ga0187809_10000230_31,
Ga0187809_10000230_32,
Ga0187809_10000230_33,K03924
Ga0187809_10000230_34,
Ga0187809_10000230_35,
Ga0187809_10000230_36,
Ga0187809_10000246_1,
Ga0187809_10000246_2,
Ga0187809_10000246_3,K01937
Ga0187809_10000246_4,K01554
Ga0187809_10000246_5,K04763
Ga0187809_10000246_6,K03496
Ga0187809_10000246_7,K05896
Ga0187809_10000246_8,K06024
Ga0187809_10000246_9,K06178
Ga0187809_10000246_10,K06208
Ga0187809_10000246_11,K00945
Ga0187809_10000246_12,K03977
Ga0187809_10000246_13,K01940
Ga0187809_10000246_14,K08744
Ga0187809_10000246_15,
Ga0187809_10000246_16,
Ga0187809_10000246_17,
Ga0187809_10000246_18,K02437
Ga0187809_10000246_19,
Ga0187809_10000246_20,
Ga0187809_10000246_21,K08999
Ga0187809_10000246_22,
Ga0187809_10000246_23,K00281
Ga0187809_10000246_24,
Ga0187809_10000246_25,
Ga0187809_10000246_26,K26110
Ga0187809_10000246_27,K06147
Ga0187809_10000246_28,K01971
Ga0187809_10000246_29,K01971
Ga0187809_10000246_30,K10979
Ga0187809_10000246_31,K01867
Ga0187809_10000260_1,
Ga0187809_10000260_2,
Ga0187809_10000260_3,
Ga0187809_10000260_4,K21405
Ga0187809_10000260_5,K07045
Ga0187809_10000260_6,
Ga0187809_10000260_7,K18382
Ga0187809_10000260_8,
Ga0187809_10000260_9,K03734
Ga0187809_10000260_10,
Ga0187809_10000260_11,
Ga0187809_10000260_12,K02836
Ga0187809_10000260_13,
Ga0187809_10000260_14,K09812
Ga0187809_10000260_15,K09811
Ga0187809_10000260_16,K03664
Ga0187809_10000260_17,K07045
Ga0187809_10000260_18,K15520
Ga0187809_10000260_19,K17686
Ga0187809_10000260_20,
Ga0187809_10000260_21,K21600
Ga0187809_10000260_22,K07140
Ga0187809_10000260_23,
Ga0187809_10000260_24,
Ga0187809_10000260_25,
Ga0187809_10000260_26,
Ga0187809_10000260_27,
Ga0187809_10000260_28,
Ga0187809_10000260_29,K02007
Ga0187809_10000260_30,K02008
Ga0187809_10000260_31,K02006
Ga0187809_10000260_32,
Ga0187809_10000261_1,
Ga0187809_10000261_2,
Ga0187809_10000261_3,K03088
Ga0187809_10000261_4,
Ga0187809_10000261_5,K06916
Ga0187809_10000261_6,K03624
Ga0187809_10000261_7,
Ga0187809_10000261_8,
Ga0187809_10000261_9,K05794
Ga0187809_10000261_10,K03702
Ga0187809_10000261_11,
Ga0187809_10000261_12,K06131
Ga0187809_10000261_13,
Ga0187809_10000261_14,K16329
Ga0187809_10000261_15,
Ga0187809_10000261_16,
Ga0187809_10000261_17,
Ga0187809_10000261_18,K01555
Ga0187809_10000261_19,
Ga0187809_10000261_20,K16048
Ga0187809_10000261_21,K03578
Ga0187809_10000261_22,
Ga0187809_10000261_23,K08224
Ga0187809_10000261_24,
Ga0187809_10000261_25,K14166
Ga0187809_10000261_26,
Ga0187809_10000261_27,
Ga0187809_10000261_28,
Ga0187809_10000261_29,
Ga0187809_10000261_30,K03648
Ga0187809_10000264_1,
Ga0187809_10000264_2,
Ga0187809_10000264_3,K10533
Ga0187809_10000264_4,
Ga0187809_10000264_5,K01999
Ga0187809_10000264_6,K01998
Ga0187809_10000264_7,K01997
Ga0187809_10000264_8,K01996
Ga0187809_10000264_9,K01995
Ga0187809_10000264_10,
Ga0187809_10000264_11,
Ga0187809_10000264_12,
Ga0187809_10000264_13,
Ga0187809_10000264_14,K10805
Ga0187809_10000264_15,
Ga0187809_10000264_16,K00626
Ga0187809_10000264_17,
Ga0187809_10000264_18,
Ga0187809_10000264_19,K12508
Ga0187809_10000264_20,
Ga0187809_10000264_21,K01006
Ga0187809_10000264_22,
Ga0187809_10000264_23,K01129
Ga0187809_10000264_24,K02316
Ga0187809_10000264_25,
Ga0187809_10000264_26,
Ga0187809_10000264_27,
Ga0187809_10000267_1,
Ga0187809_10000267_2,K03438
Ga0187809_10000267_3,K03925
Ga0187809_10000267_4,K03924
Ga0187809_10000267_5,
Ga0187809_10000267_6,
Ga0187809_10000267_7,
Ga0187809_10000267_8,K02346
Ga0187809_10000267_9,
Ga0187809_10000267_10,
Ga0187809_10000267_11,K02302
Ga0187809_10000267_12,K00956
Ga0187809_10000267_13,K00957
Ga0187809_10000267_14,K00860
Ga0187809_10000267_15,
Ga0187809_10000267_16,K00392
Ga0187809_10000267_17,
Ga0187809_10000267_18,K00390
Ga0187809_10000267_19,
Ga0187809_10000267_20,K00297
Ga0187809_10000267_21,K13787
Ga0187809_10000267_22,K14337
Ga0187809_10000267_23,
Ga0187809_10000267_24,
Ga0187809_10000267_25,
Ga0187809_10000267_26,
Ga0187809_10000267_27,K12132
Ga0187809_10000267_28,K03856
Ga0187809_10000267_29,
Ga0187809_10000267_30,
Ga0187809_10000267_31,
Ga0187809_10000267_32,
Ga0187809_10000267_33,
Ga0187809_10000274_1,K01951
Ga0187809_10000274_2,
Ga0187809_10000274_3,
Ga0187809_10000274_4,
Ga0187809_10000274_5,
Ga0187809_10000274_6,
Ga0187809_10000274_7,K04093
Ga0187809_10000274_8,K03657
Ga0187809_10000274_9,
Ga0187809_10000274_10,
Ga0187809_10000274_11,
Ga0187809_10000274_12,K01046
Ga0187809_10000274_13,K01903
Ga0187809_10000274_14,K01902
Ga0187809_10000274_15,
Ga0187809_10000274_16,
Ga0187809_10000274_17,
Ga0187809_10000274_18,K11175
Ga0187809_10000274_19,K00602
Ga0187809_10000274_20,
Ga0187809_10000274_21,K01491
Ga0187809_10000274_22,
Ga0187809_10000274_23,K00024
Ga0187809_10000274_24,
Ga0187809_10000274_25,
Ga0187809_10000274_26,
Ga0187809_10000274_27,
Ga0187809_10000274_28,K00031
Ga0187809_10000274_29,K03790
Ga0187809_10000274_30,K01142
Ga0187809_10000275_1,K02100
Ga0187809_10000275_2,K18928
Ga0187809_10000275_3,K18929
Ga0187809_10000275_4,K00782
Ga0187809_10000275_5,K13671
Ga0187809_10000275_6,K02004
Ga0187809_10000275_7,K02003
Ga0187809_10000275_8,
Ga0187809_10000275_9,K13671
Ga0187809_10000275_10,K12503
Ga0187809_10000275_11,K03436
Ga0187809_10000275_12,K10227
Ga0187809_10000275_13,K10228
Ga0187809_10000275_14,K10229
Ga0187809_10000275_15,K00045
Ga0187809_10000275_16,
Ga0187809_10000275_17,
Ga0187809_10000275_18,
Ga0187809_10000275_19,
Ga0187809_10000275_20,K03524
Ga0187809_10000275_21,
Ga0187809_10000275_22,K01966
Ga0187809_10000275_23,
Ga0187809_10000275_24,
Ga0187809_10000275_25,
Ga0187809_10000275_26,
Ga0187809_10000275_27,K09931
Ga0187809_10000275_28,
Ga0187809_10000275_29,
Ga0187809_10000275_30,
Ga0187809_10000278_1,K03327
Ga0187809_10000278_2,
Ga0187809_10000278_3,K02834
Ga0187809_10000278_4,K02519
Ga0187809_10000278_5,K02600
Ga0187809_10000278_6,K09748
Ga0187809_10000278_7,
Ga0187809_10000278_8,
Ga0187809_10000278_9,K07025
Ga0187809_10000278_10,K06976
Ga0187809_10000278_11,
Ga0187809_10000278_12,K03526
Ga0187809_10000278_13,K01802
Ga0187809_10000278_14,
Ga0187809_10000278_15,K00099
Ga0187809_10000278_16,
Ga0187809_10000278_17,K00290
Ga0187809_10000278_18,K03718
Ga0187809_10000278_19,
Ga0187809_10000278_20,
Ga0187809_10000278_21,K00259
Ga0187809_10000278_22,
Ga0187809_10000278_23,K07005
Ga0187809_10000278_24,K23356
Ga0187809_10000278_25,
Ga0187809_10000278_26,K06941
Ga0187809_10000278_27,K00981
Ga0187809_10000278_28,K02838
Ga0187809_10000278_29,K09903
Ga0187809_10000278_30,K02357
Ga0187809_10000289_1,
Ga0187809_10000289_2,
Ga0187809_10000289_3,K07397
Ga0187809_10000289_4,
Ga0187809_10000289_5,
Ga0187809_10000289_6,
Ga0187809_10000289_7,
Ga0187809_10000289_8,
Ga0187809_10000289_9,K00374
Ga0187809_10000289_10,K00373
Ga0187809_10000289_11,K00371
Ga0187809_10000289_12,K00370
Ga0187809_10000289_13,
Ga0187809_10000289_14,K02575
Ga0187809_10000289_15,
Ga0187809_10000299_1,K00798
Ga0187809_10000299_2,
Ga0187809_10000299_3,K02114
Ga0187809_10000299_4,K02112
Ga0187809_10000299_5,K02115
Ga0187809_10000299_6,K02111
Ga0187809_10000299_7,K02113
Ga0187809_10000299_8,K02109
Ga0187809_10000299_9,K02110
Ga0187809_10000299_10,K02108
Ga0187809_10000299_11,
Ga0187809_10000299_12,
Ga0187809_10000299_13,K02851
Ga0187809_10000299_14,K07566
Ga0187809_10000299_15,
Ga0187809_10000299_16,K02493
Ga0187809_10000299_17,K02835
Ga0187809_10000299_18,K02909
Ga0187809_10000299_19,
Ga0187809_10000299_20,
Ga0187809_10000299_21,K10238
Ga0187809_10000299_22,K10237
Ga0187809_10000299_23,K10236
Ga0187809_10000299_24,
Ga0187809_10000299_25,K03628
Ga0187809_10000299_26,K00872
Ga0187809_10000299_27,K01733
Ga0187809_10000299_28,K01586
Ga0187809_10000299_29,K01887
Ga0187809_10000299_30,
Ga0187809_10000299_31,
Ga0187809_10000318_1,
Ga0187809_10000318_2,
Ga0187809_10000318_3,K17947
Ga0187809_10000318_4,K00772
Ga0187809_10000318_5,
Ga0187809_10000318_6,K06287
Ga0187809_10000318_7,K01604
Ga0187809_10000318_8,K11410
Ga0187809_10000318_9,
Ga0187809_10000318_10,
Ga0187809_10000318_11,
Ga0187809_10000318_12,
Ga0187809_10000318_13,K11263
Ga0187809_10000318_14,
Ga0187809_10000318_15,
Ga0187809_10000318_16,
Ga0187809_10000318_17,
Ga0187809_10000318_18,K23842
Ga0187809_10000318_19,
Ga0187809_10000318_20,K07729
Ga0187809_10000318_21,
Ga0187809_10000318_22,
Ga0187809_10000318_23,
Ga0187809_10000318_24,K07588
Ga0187809_10000318_25,K01847
Ga0187809_10000318_26,K01847
Ga0187809_10000318_27,K03783
Ga0187809_10000318_28,K18981
Ga0187809_10000318_29,K01840
Ga0187809_10000319_1,
Ga0187809_10000319_2,
Ga0187809_10000319_3,
Ga0187809_10000319_4,
Ga0187809_10000319_5,
Ga0187809_10000319_6,
Ga0187809_10000319_7,K00052
Ga0187809_10000319_8,K00053
Ga0187809_10000319_9,K01653
Ga0187809_10000319_10,K25316
Ga0187809_10000319_11,K01652
Ga0187809_10000319_12,
Ga0187809_10000319_13,K01687
Ga0187809_10000319_14,
Ga0187809_10000319_15,
Ga0187809_10000319_16,
Ga0187809_10000319_17,
Ga0187809_10000319_18,K02434
Ga0187809_10000319_19,K02433
Ga0187809_10000319_20,K02435
Ga0187809_10000319_21,
Ga0187809_10000319_22,K01972
Ga0187809_10000319_23,
Ga0187809_10000319_24,K00566
Ga0187809_10000319_25,K04487
Ga0187809_10000319_26,
Ga0187809_10000323_1,
Ga0187809_10000323_2,
Ga0187809_10000323_3,
Ga0187809_10000323_4,
Ga0187809_10000323_5,
Ga0187809_10000323_6,K01193
Ga0187809_10000323_7,
Ga0187809_10000323_8,
Ga0187809_10000323_9,
Ga0187809_10000323_10,K09019
Ga0187809_10000323_11,
Ga0187809_10000323_12,K10007
Ga0187809_10000323_13,K10006
Ga0187809_10000323_14,K10005
Ga0187809_10000323_15,K10008
Ga0187809_10000323_16,
Ga0187809_10000323_17,
Ga0187809_10000323_18,
Ga0187809_10000323_19,
Ga0187809_10000323_20,K03637
Ga0187809_10000323_21,
Ga0187809_10000323_22,K03635
Ga0187809_10000323_23,K03636
Ga0187809_10000323_24,
Ga0187809_10000323_25,
Ga0187809_10000323_26,K03282
Ga0187809_10000323_27,
Ga0187809_10000323_28,
Ga0187809_10000323_29,K01934
Ga0187809_10000323_30,K00963
Ga0187809_10000323_31,K03750
Ga0187809_10000323_32,K03790
Ga0187809_10000323_33,
Ga0187809_10000332_1,
Ga0187809_10000332_2,
Ga0187809_10000332_3,
Ga0187809_10000332_4,K01644
Ga0187809_10000332_5,
Ga0187809_10000332_6,
Ga0187809_10000332_7,
Ga0187809_10000332_8,K15372
Ga0187809_10000332_9,K08972
Ga0187809_10000332_10,
Ga0187809_10000332_11,K09858
Ga0187809_10000332_12,
Ga0187809_10000332_13,
Ga0187809_10000332_14,K03088
Ga0187809_10000332_15,
Ga0187809_10000332_16,K14166
Ga0187809_10000332_17,K09796
Ga0187809_10000332_18,K07152
Ga0187809_10000332_19,
Ga0187809_10000332_20,K03530
Ga0187809_10000332_21,
Ga0187809_10000332_22,
Ga0187809_10000332_23,
Ga0187809_10000332_24,K03427
Ga0187809_10000332_25,K01154
Ga0187809_10000332_26,K01153
Ga0187809_10000332_27,
Ga0187809_10000334_1,K11105
Ga0187809_10000334_2,
Ga0187809_10000334_3,K03281
Ga0187809_10000334_4,
Ga0187809_10000334_5,K07090
Ga0187809_10000334_6,
Ga0187809_10000334_7,
Ga0187809_10000334_8,
Ga0187809_10000334_9,K24163
Ga0187809_10000334_10,K08281
Ga0187809_10000334_11,
Ga0187809_10000334_12,K00059
Ga0187809_10000334_13,K00626
Ga0187809_10000334_14,K07006
Ga0187809_10000334_15,
Ga0187809_10000334_16,
Ga0187809_10000334_17,
Ga0187809_10000334_18,K13483
Ga0187809_10000334_19,K11178
Ga0187809_10000334_20,K11177
Ga0187809_10000335_1,
Ga0187809_10000335_2,
Ga0187809_10000335_3,
Ga0187809_10000335_4,K00950
Ga0187809_10000335_5,K01633
Ga0187809_10000335_6,K00796
Ga0187809_10000335_7,K01495
Ga0187809_10000335_8,K03798
Ga0187809_10000335_9,K00760
Ga0187809_10000335_10,K04075
Ga0187809_10000335_11,
Ga0187809_10000335_12,K07259
Ga0187809_10000335_13,K01507
Ga0187809_10000335_14,
Ga0187809_10000335_15,
Ga0187809_10000335_16,
Ga0187809_10000335_17,K03183
Ga0187809_10000335_18,
Ga0187809_10000335_19,K11784
Ga0187809_10000335_20,
Ga0187809_10000335_21,
Ga0187809_10000335_22,K01768
Ga0187809_10000335_23,K11782
Ga0187809_10000335_24,K01092
Ga0187809_10000335_25,
Ga0187809_10000335_26,
Ga0187809_10000335_27,K18285
Ga0187809_10000335_28,
Ga0187809_10000335_29,K07734
Ga0187809_10000335_30,
Ga0187809_10000345_1,
Ga0187809_10000345_2,
Ga0187809_10000345_3,
Ga0187809_10000345_4,
Ga0187809_10000345_5,
Ga0187809_10000345_6,K07124
Ga0187809_10000345_7,K00762
Ga0187809_10000345_8,
Ga0187809_10000345_9,
Ga0187809_10000345_10,
Ga0187809_10000345_11,K07077
Ga0187809_10000345_12,
Ga0187809_10000345_13,K01265
Ga0187809_10000345_14,K12574
Ga0187809_10000345_15,
Ga0187809_10000345_16,
Ga0187809_10000345_17,K03975
Ga0187809_10000345_18,
Ga0187809_10000345_19,K03734
Ga0187809_10000345_20,
Ga0187809_10000345_21,
Ga0187809_10000345_22,K05337
Ga0187809_10000345_23,
Ga0187809_10000345_24,K01624
Ga0187809_10000345_25,
Ga0187809_10000345_26,K09694
Ga0187809_10000345_27,K09694
Ga0187809_10000345_28,K09695
Ga0187809_10000345_29,K01975
Ga0187809_10000345_30,K24131
Ga0187809_10000345_31,
Ga0187809_10000345_32,K01939
Ga0187809_10000359_1,
Ga0187809_10000359_2,
Ga0187809_10000359_3,
Ga0187809_10000359_4,
Ga0187809_10000359_5,
Ga0187809_10000359_6,K01915
Ga0187809_10000359_7,
Ga0187809_10000359_8,
Ga0187809_10000359_9,
Ga0187809_10000359_10,K03644
Ga0187809_10000359_11,K03801
Ga0187809_10000359_12,K06994
Ga0187809_10000359_13,K12132
Ga0187809_10000359_14,K07071
Ga0187809_10000359_15,K00627
Ga0187809_10000359_16,K00382
Ga0187809_10000359_17,
Ga0187809_10000359_18,K01255
Ga0187809_10000359_19,K00605
Ga0187809_10000359_20,K00768
Ga0187809_10000359_21,
Ga0187809_10000359_22,
Ga0187809_10000359_23,
Ga0187809_10000359_24,K03517
Ga0187809_10000367_1,
Ga0187809_10000367_2,K00926
Ga0187809_10000367_3,K00425
Ga0187809_10000367_4,K00426
Ga0187809_10000367_5,K16014
Ga0187809_10000367_6,
Ga0187809_10000367_7,
Ga0187809_10000367_8,
Ga0187809_10000367_9,
Ga0187809_10000367_10,K13993
Ga0187809_10000367_11,
Ga0187809_10000367_12,
Ga0187809_10000367_13,K13953
Ga0187809_10000367_14,K01007
Ga0187809_10000367_15,
Ga0187809_10000367_16,
Ga0187809_10000367_17,
Ga0187809_10000367_18,
Ga0187809_10000367_19,
Ga0187809_10000381_1,
Ga0187809_10000381_2,
Ga0187809_10000381_3,
Ga0187809_10000381_4,
Ga0187809_10000381_5,
Ga0187809_10000381_6,K15526
Ga0187809_10000381_7,K20074
Ga0187809_10000381_8,
Ga0187809_10000381_9,
Ga0187809_10000381_10,K07465
Ga0187809_10000381_11,K03100
Ga0187809_10000381_12,
Ga0187809_10000381_13,K07442
Ga0187809_10000381_14,K05337
Ga0187809_10000381_15,K13527
Ga0187809_10000381_16,
Ga0187809_10000381_17,K20814
Ga0187809_10000381_18,K13570
Ga0187809_10000381_19,K03433
Ga0187809_10000381_20,K03432
Ga0187809_10000381_21,
Ga0187809_10000381_22,
Ga0187809_10000381_23,K03088
Ga0187809_10000381_24,
Ga0187809_10000381_25,K13571
Ga0187809_10000381_26,K13572
Ga0187809_10000387_1,
Ga0187809_10000387_2,
Ga0187809_10000387_3,K06147
Ga0187809_10000387_4,
Ga0187809_10000387_5,
Ga0187809_10000387_6,
Ga0187809_10000387_7,K13015
Ga0187809_10000387_8,
Ga0187809_10000387_9,
Ga0187809_10000387_10,
Ga0187809_10000387_11,K17218
Ga0187809_10000387_12,
Ga0187809_10000387_13,
Ga0187809_10000387_14,
Ga0187809_10000387_15,
Ga0187809_10000387_16,
Ga0187809_10000387_17,
Ga0187809_10000387_18,
Ga0187809_10000387_19,K18476
Ga0187809_10000387_20,
Ga0187809_10000387_21,
Ga0187809_10000400_1,K01338
Ga0187809_10000400_2,
Ga0187809_10000400_3,
Ga0187809_10000400_4,
Ga0187809_10000400_5,
Ga0187809_10000400_6,K06901
Ga0187809_10000400_7,
Ga0187809_10000400_8,
Ga0187809_10000400_9,
Ga0187809_10000400_10,
Ga0187809_10000400_11,K11783
Ga0187809_10000400_12,K11785
Ga0187809_10000400_13,
Ga0187809_10000400_14,
Ga0187809_10000400_15,K03704
Ga0187809_10000400_16,
Ga0187809_10000400_17,
Ga0187809_10000400_18,
Ga0187809_10000400_19,
Ga0187809_10000400_20,K10843
Ga0187809_10000400_21,
Ga0187809_10000400_22,
Ga0187809_10000400_23,
Ga0187809_10000400_24,
Ga0187809_10000400_25,
Ga0187809_10000400_26,
Ga0187809_10000400_27,
Ga0187809_10000413_1,K06877
Ga0187809_10000413_2,K04749
Ga0187809_10000413_3,K15987
Ga0187809_10000413_4,
Ga0187809_10000413_5,K00851
Ga0187809_10000413_6,K03299
Ga0187809_10000413_7,K03168
Ga0187809_10000413_8,
Ga0187809_10000413_9,
Ga0187809_10000413_10,K00598
Ga0187809_10000413_11,
Ga0187809_10000413_12,K00943
Ga0187809_10000413_13,K02341
Ga0187809_10000413_14,
Ga0187809_10000413_15,
Ga0187809_10000413_16,
Ga0187809_10000413_17,
Ga0187809_10000413_18,K02484
Ga0187809_10000413_19,K02483
Ga0187809_10000413_20,
Ga0187809_10000413_21,
Ga0187809_10000414_1,
Ga0187809_10000414_2,K03088
Ga0187809_10000414_3,
Ga0187809_10000414_4,
Ga0187809_10000414_5,K01750
Ga0187809_10000414_6,
Ga0187809_10000414_7,
Ga0187809_10000414_8,K02035
Ga0187809_10000414_9,K02033
Ga0187809_10000414_10,K02031
Ga0187809_10000414_10,K02034
Ga0187809_10000414_11,K02032
Ga0187809_10000414_12,
Ga0187809_10000414_13,K01295
Ga0187809_10000414_14,
Ga0187809_10000414_15,K02549
Ga0187809_10000414_16,
Ga0187809_10000414_17,
Ga0187809_10000414_18,
Ga0187809_10000414_19,
Ga0187809_10000426_1,
Ga0187809_10000426_2,K00619
Ga0187809_10000426_3,
Ga0187809_10000426_4,K03466
Ga0187809_10000426_5,K01714
Ga0187809_10000426_6,
Ga0187809_10000426_7,K03465
Ga0187809_10000426_8,
Ga0187809_10000426_9,
Ga0187809_10000426_10,K09927
Ga0187809_10000426_11,K03975
Ga0187809_10000426_12,
Ga0187809_10000426_13,
Ga0187809_10000426_14,
Ga0187809_10000426_15,K00215
Ga0187809_10000426_16,
Ga0187809_10000426_17,K00962
Ga0187809_10000426_18,K02956
Ga0187809_10000426_19,
Ga0187809_10000426_20,K11753
Ga0187809_10000426_21,K03786
Ga0187809_10000426_22,K01735
Ga0187809_10000426_23,K00891
Ga0187809_10000426_24,K01736
Ga0187809_10000426_25,
Ga0187809_10000426_26,
Ga0187809_10000434_1,K02654
Ga0187809_10000434_2,K02662
Ga0187809_10000434_3,
Ga0187809_10000434_4,
Ga0187809_10000434_5,
Ga0187809_10000434_6,
Ga0187809_10000434_7,
Ga0187809_10000434_8,
Ga0187809_10000434_9,
Ga0187809_10000434_10,
Ga0187809_10000434_11,
Ga0187809_10000434_12,
Ga0187809_10000434_13,K07004
Ga0187809_10000434_14,
Ga0187809_10000434_15,K02003
Ga0187809_10000434_16,K02003
Ga0187809_10000434_17,
Ga0187809_10000434_18,
Ga0187809_10000434_19,
Ga0187809_10000437_1,K06346
Ga0187809_10000437_2,K03501
Ga0187809_10000437_3,K03496
Ga0187809_10000437_4,K03497
Ga0187809_10000437_5,
Ga0187809_10000437_6,K14260
Ga0187809_10000437_7,
Ga0187809_10000437_8,
Ga0187809_10000437_9,K18887
Ga0187809_10000437_10,K18888
Ga0187809_10000437_11,K03671
Ga0187809_10000437_12,K00384
Ga0187809_10000437_13,K03980
Ga0187809_10000437_14,
Ga0187809_10000437_15,
Ga0187809_10000437_16,K00970
Ga0187809_10000437_17,
Ga0187809_10000437_18,K07735
Ga0187809_10000437_19,
Ga0187809_10000437_20,
Ga0187809_10000438_1,K21471
Ga0187809_10000438_2,
Ga0187809_10000438_3,
Ga0187809_10000438_4,K02342
Ga0187809_10000438_5,
Ga0187809_10000438_6,K00766
Ga0187809_10000438_7,
Ga0187809_10000438_8,K02276
Ga0187809_10000438_9,K03889
Ga0187809_10000438_10,K03890
Ga0187809_10000438_11,K03891
Ga0187809_10000438_12,
Ga0187809_10000438_13,
Ga0187809_10000438_14,K02275
Ga0187809_10000438_15,K04487
Ga0187809_10000438_16,K01790
Ga0187809_10000438_17,K01953
Ga0187809_10000438_18,
Ga0187809_10000438_19,K00856
Ga0187809_10000438_20,
Ga0187809_10000438_21,
Ga0187809_10000438_22,K03517
Ga0187809_10000441_1,K02004
Ga0187809_10000441_2,
Ga0187809_10000441_3,
Ga0187809_10000441_4,
Ga0187809_10000441_5,K00982
Ga0187809_10000441_6,
Ga0187809_10000441_7,K01915
Ga0187809_10000441_8,
Ga0187809_10000441_9,K01950
Ga0187809_10000441_10,K00606
Ga0187809_10000441_11,
Ga0187809_10000441_12,
Ga0187809_10000441_13,K03893
Ga0187809_10000441_14,K22316
Ga0187809_10000441_15,K07164
Ga0187809_10000441_16,
Ga0187809_10000441_17,
Ga0187809_10000441_18,
Ga0187809_10000441_19,
Ga0187809_10000446_1,
Ga0187809_10000446_2,
Ga0187809_10000446_3,K05979
Ga0187809_10000446_4,
Ga0187809_10000446_5,
Ga0187809_10000446_6,
Ga0187809_10000446_7,
Ga0187809_10000446_8,K04759
Ga0187809_10000446_9,K04758
Ga0187809_10000446_10,
Ga0187809_10000446_11,
Ga0187809_10000446_12,
Ga0187809_10000446_13,
Ga0187809_10000446_14,
Ga0187809_10000446_15,
Ga0187809_10000446_16,
Ga0187809_10000446_17,K03892
Ga0187809_10000446_18,K07755
Ga0187809_10000446_19,K03325
Ga0187809_10000446_20,K03741
Ga0187809_10000446_21,
Ga0187809_10000446_22,
Ga0187809_10000446_23,
Ga0187809_10000446_24,
Ga0187809_10000446_25,
Ga0187809_10000446_26,
Ga0187809_10000446_27,
Ga0187809_10000446_28,K03824
Ga0187809_10000469_1,K00036
Ga0187809_10000469_2,K01810
Ga0187809_10000469_3,K00616
Ga0187809_10000469_4,K00615
Ga0187809_10000469_5,K02257
Ga0187809_10000469_6,
Ga0187809_10000469_7,
Ga0187809_10000469_8,
Ga0187809_10000469_9,
Ga0187809_10000469_10,
Ga0187809_10000469_11,K02259
Ga0187809_10000469_12,K01992
Ga0187809_10000469_13,K01990
Ga0187809_10000469_14,K00655
Ga0187809_10000469_15,
Ga0187809_10000469_16,K09014
Ga0187809_10000469_17,K09015
Ga0187809_10000469_18,K05710
Ga0187809_10000469_19,K09013
Ga0187809_10000469_20,
Ga0187809_10000478_1,K00874
Ga0187809_10000478_2,K01625
Ga0187809_10000478_3,
Ga0187809_10000478_4,K10119
Ga0187809_10000478_5,K10118
Ga0187809_10000478_6,K10117
Ga0187809_10000478_7,K01684
Ga0187809_10000478_8,
Ga0187809_10000478_9,
Ga0187809_10000478_10,
Ga0187809_10000478_11,
Ga0187809_10000478_12,K01485
Ga0187809_10000478_13,
Ga0187809_10000478_14,
Ga0187809_10000478_15,
Ga0187809_10000478_16,K15532
Ga0187809_10000478_17,
Ga0187809_10000478_18,K01715
Ga0187809_10000478_19,
Ga0187809_10000478_20,
Ga0187809_10000478_21,
Ga0187809_10000478_22,
Ga0187809_10000479_1,K00758
Ga0187809_10000479_2,K01489
Ga0187809_10000479_3,
Ga0187809_10000479_4,K23537
Ga0187809_10000479_5,K07335
Ga0187809_10000479_6,
Ga0187809_10000479_7,K00241
Ga0187809_10000479_8,K00242
Ga0187809_10000479_9,K00239
Ga0187809_10000479_10,K00240
Ga0187809_10000479_11,
Ga0187809_10000479_12,K00111
Ga0187809_10000479_13,K00864
Ga0187809_10000479_14,
Ga0187809_10000479_15,
Ga0187809_10000479_16,K07258
Ga0187809_10000479_17,K07058
Ga0187809_10000479_18,
Ga0187809_10000479_19,
Ga0187809_10000482_1,
Ga0187809_10000482_2,K02077
Ga0187809_10000482_3,K02074
Ga0187809_10000482_4,K02075
Ga0187809_10000482_5,K02075
Ga0187809_10000482_6,K03711
Ga0187809_10000482_7,
Ga0187809_10000482_8,
Ga0187809_10000482_9,K01785
Ga0187809_10000482_10,
Ga0187809_10000482_11,
Ga0187809_10000482_12,
Ga0187809_10000482_13,
Ga0187809_10000482_14,
Ga0187809_10000482_15,
Ga0187809_10000482_16,
Ga0187809_10000482_17,
Ga0187809_10000482_18,
Ga0187809_10000482_19,K11991
Ga0187809_10000482_20,
Ga0187809_10000482_21,
Ga0187809_10000482_22,K04517
Ga0187809_10000482_23,
Ga0187809_10000482_24,
Ga0187809_10000485_1,K07250
Ga0187809_10000485_2,K01579
Ga0187809_10000485_3,K00928
Ga0187809_10000485_4,K00133
Ga0187809_10000485_5,
Ga0187809_10000485_6,K01462
Ga0187809_10000485_7,
Ga0187809_10000485_8,
Ga0187809_10000485_9,K03437
Ga0187809_10000485_10,K03885
