Sequence_ID	sample_name
ASV_36695	+SO4_5A_D1
ASV_36696	Field_19_D1
ASV_36700	Field_10_D1
ASV_36701	Field_10_D1
ASV_36704	+ASW_3_D1
ASV_36706	Field_19_D1
ASV_36708	+ASW_5_D1
ASV_3671	+ASW_4_D1
ASV_36712	Field_10_D1
ASV_36718	Field_19_D1
ASV_36719	+ASW_3_D1
ASV_36720	Field_10_D1
ASV_36721	Field_10_D1
ASV_36724	Field_10_D1
ASV_36725	Field_19_D1
ASV_36728	Field_10_D1
ASV_36729	+ASW-SO4_5_D2
ASV_3673	Field_10_D2
ASV_36731	Field_10_D2
ASV_36733	Field_46_D1
ASV_368	Field_10_D1
ASV_3680	Field_10_D1
ASV_3683	Field_10_D1
ASV_369	Field_10_D1
ASV_3690	Field_10_D1
ASV_3692	Field_10_D1
ASV_3694	Field_10_D1
ASV_36951	Field_46_D1
ASV_36952	Field_19_D1
ASV_36953	+SO4_5B_D2
ASV_36957	Field_10_D1
ASV_36958	Field_46_D2
ASV_36959	Field_19_D1
ASV_36960	+ASW-SO4_5_D1
ASV_36963	Field_10_D1
ASV_36964	Field_10_D1
ASV_36965	+ASW_4_D1
ASV_36969	+ASW_5_D1
ASV_36973	+ASW_3_D1
ASV_36975	Field_10_D1
ASV_36976	Field_36_D1
ASV_36977	Field_19_D1
ASV_36979	Field_10_D1
ASV_36980	Field_10_D1
ASV_36981	Field_19_D1
ASV_36982	Control_3_D1
ASV_36983	Field_43_D1
ASV_36985	Field_19_D1
ASV_36989	+ASW_3_D1
ASV_36992	+SO4_4_D1
ASV_36993	+ASW_4_D1
ASV_36995	Field_10_D1
ASV_37001	Field_19_D1
ASV_37003	Field_19_D1
ASV_37005	Field_10_D1
ASV_37010	Field_10_D1
ASV_3704	Field_19_D1
ASV_3706	Field_10_D1
ASV_3707	Field_10_D1
ASV_3708	Field_10_D1
ASV_3718	Field_10_D1
ASV_37213	Field_46_D1
ASV_3722	Field_19_D1
ASV_37220	Field_10_D1
ASV_37221	Field_19_D1
ASV_37230	+ASW_3_D1
ASV_37231	Field_10_D1
ASV_37232	Field_10_D1
ASV_37233	Field_46_D1
ASV_37234	Field_19_D1
ASV_37237	Field_10_D1
ASV_37238	Field_10_D1
ASV_37239	Field_10_D1
ASV_37240	Field_10_D1
ASV_37241	Field_36_D1
ASV_37245	+ASW-SO4_1_D1
ASV_37246	Field_10_D1
ASV_37247	Field_19_D1
ASV_37250	Field_10_D1
ASV_37251	Field_19_D1
ASV_37254	Field_19_D2
ASV_37255	Field_10_D1
ASV_37258	Field_19_D2
ASV_37259	Field_10_D1
ASV_37262	Field_10_D1
ASV_37265	Field_10_D1
ASV_37268	Field_10_D1
ASV_37271	Field_10_D1
ASV_37273	Field_10_D2
ASV_37274	Field_36_D1
ASV_37275	+SO4_5A_D1
ASV_37279	Field_10_D1
ASV_37280	Field_19_D1
ASV_37281	Field_19_D1
ASV_37282	Field_10_D1
ASV_37283	Field_10_D1
ASV_37284	Field_19_D1
ASV_37287	Field_10_D1
ASV_37290	Control_3_D1
ASV_37293	Field_10_D1
ASV_3733	Field_10_D1
ASV_3738	Field_10_D1
ASV_3740	Field_10_D1
ASV_3747	Field_10_D1
ASV_37514	Field_19_D1
ASV_37523	Field_10_D1
ASV_37524	Field_10_D1
ASV_37525	Field_43_D1
ASV_3753	Field_10_D1
ASV_37530	Field_10_D1
ASV_37531	Field_10_D1
ASV_37533	Field_10_D1
ASV_37534	Field_10_D1
ASV_37537	Field_10_D1
ASV_37538	+SO4_5A_D1
ASV_3754	Field_10_D1
ASV_37540	+ASW_3_D1
ASV_37541	Field_10_D1
ASV_37545	Field_10_D1
ASV_37549	Field_10_D1
ASV_37550	Field_10_D1
ASV_37551	Field_19_D1
ASV_37553	+ASW_3_D1
ASV_37555	Field_10_D1
ASV_37556	Field_10_D1
ASV_37557	Field_19_D1
ASV_37559	Field_10_D1
ASV_37560	Field_10_D1
ASV_37562	Field_19_D1
ASV_37564	Field_10_D1
ASV_37565	Field_10_D1
ASV_37567	Field_19_D1
ASV_37570	Field_19_D1
ASV_37577	Field_19_D1
ASV_37578	Field_43_D1
ASV_3758	Field_10_D1
ASV_37586	Field_19_D1
ASV_37591	Field_10_D1
ASV_37592	Field_19_D1
ASV_3770	Field_10_D1
ASV_3771	Field_10_D1
ASV_3773	Field_43_D1
ASV_3774	Field_10_D1
ASV_3777	Field_10_D1
ASV_378	Field_10_D1
ASV_37818	Field_36_D1
ASV_37822	Field_10_D1
ASV_37825	Field_10_D1
ASV_37827	Field_10_D1
ASV_37828	Control_3_D1
ASV_37833	Field_19_D2
ASV_37835	Field_46_D1
ASV_37839	Field_10_D1
ASV_3784	Field_46_D1
ASV_37840	Field_36_D1
ASV_37843	Field_19_D1
ASV_37844	Field_36_D2
ASV_37845	Control_4_D1
ASV_37846	Field_10_D1
ASV_37848	Field_10_D1
ASV_37851	Field_36_D2
ASV_37854	Field_10_D1
ASV_37856	Field_10_D1
ASV_37859	Field_43_D1
ASV_3786	Field_10_D1
ASV_37860	Field_19_D1
ASV_37863	+SO4_5B_D2
ASV_37866	Field_10_D1
ASV_37867	+ASW-SO4_3_D2
ASV_37873	Field_19_D2
ASV_37874	Field_19_D2
ASV_37875	Field_43_D1
ASV_37877	Field_43_D1
ASV_37878	Field_10_D1
ASV_37882	Field_10_D1
ASV_37886	Field_10_D1
ASV_37889	Field_10_D1
ASV_37893	Field_19_D1
ASV_3796	Field_10_D1
ASV_3805	Field_10_D1
ASV_3806	Field_46_D2
ASV_38107	Field_43_D1
ASV_38110	Field_19_D1
ASV_38111	Field_19_D1
ASV_38112	Field_10_D1
ASV_38114	Field_10_D1
ASV_38115	Field_10_D1
ASV_38117	Field_10_D1
ASV_38118	Field_19_D1
ASV_38120	Field_10_D1
ASV_38121	Field_10_D1
ASV_38124	Field_19_D1
ASV_38125	+ASW_4_D1
ASV_38126	Field_10_D1
ASV_38128	Field_19_D1
ASV_38130	Field_36_D1
ASV_38134	Field_10_D1
ASV_38135	+SO4_5B_D2
ASV_38136	Field_10_D1
ASV_38137	Field_46_D1
ASV_38138	Field_10_D1
ASV_38140	Field_19_D1
ASV_38148	Field_10_D1
ASV_38149	Field_19_D1
ASV_38150	Field_10_D1
ASV_38151	Field_10_D1
ASV_38152	Field_46_D1
ASV_38157	+ASW_3_D1
ASV_38161	Field_19_D2
ASV_38162	Field_46_D1
ASV_38164	Field_19_D1
ASV_38166	Field_10_D1
ASV_38167	Field_10_D1
ASV_3817	Field_46_D1
ASV_38171	Field_10_D1
ASV_38172	Field_19_D1
ASV_38175	Field_10_D1
ASV_38176	Field_19_D1
ASV_38177	Field_19_D1
ASV_38178	Field_10_D1
ASV_38179	Field_19_D1
ASV_3818	Field_19_D1
ASV_38181	Field_10_D1
ASV_3819	Field_10_D1
ASV_38194	Field_10_D1
ASV_382	Field_19_D1
ASV_38204	Field_10_D1
ASV_38207	Field_19_D1
ASV_3822	Field_10_D1
ASV_3823	Field_10_D1
ASV_3830	Field_10_D1
ASV_3834	Field_10_D1
ASV_3837	Field_10_D1
ASV_384	Field_10_D1
ASV_3841	Field_10_D1
ASV_3842	Field_19_D1
ASV_3843	Field_19_D1
ASV_38435	Field_19_D1
ASV_38441	Field_10_D1
ASV_38447	Field_10_D1
ASV_38450	Field_19_D1
ASV_38452	Field_10_D1
ASV_38453	Field_19_D1
ASV_38457	Field_19_D1
ASV_38458	+ASW-SO4_1_D1
ASV_38460	Field_10_D1
ASV_38463	Control_1_D2
ASV_38464	+ASW_3_D1
ASV_38465	Control_3_D1
ASV_38466	Field_10_D1
ASV_38467	Field_10_D1
ASV_38468	Field_10_D2
ASV_38469	+ASW-SO4_1_D1
ASV_38471	Field_43_D1
ASV_38474	Field_10_D1
ASV_38478	Field_19_D1
ASV_38479	Field_10_D1
ASV_38480	Field_10_D1
ASV_38481	Control_3_D2
ASV_38484	Field_19_D1
ASV_38488	Field_36_D1
ASV_38491	Field_19_D1
ASV_38492	Field_10_D1
ASV_38496	Field_10_D1
ASV_38497	Field_46_D1
ASV_385	Field_10_D1
ASV_38500	Field_10_D1
ASV_38501	Field_10_D1
ASV_38503	Field_36_D2
ASV_38504	Field_10_D1
ASV_38507	Field_19_D1
ASV_38510	Field_19_D1
ASV_38511	Field_19_D1
ASV_38512	Field_43_D1
ASV_38514	Field_10_D1
ASV_38515	Field_10_D1
ASV_38516	Field_10_D1
ASV_38518	Field_10_D1
ASV_38519	Field_10_D1
ASV_38521	+ASW-SO4_1_D1
ASV_38523	Field_10_D1
ASV_3853	Field_10_D1
ASV_38542	Field_19_D1
ASV_3855	Field_10_D1
ASV_3857	Field_10_D1
ASV_3867	Field_10_D1
ASV_3872	Field_19_D1
ASV_3873	Field_10_D1
ASV_38779	Field_10_D1
ASV_38780	Field_10_D1
ASV_38781	Field_10_D1
ASV_38784	Field_10_D1
ASV_38787	Field_10_D1
ASV_38791	Field_10_D1
ASV_38792	Field_10_D1
ASV_38793	Control_3_D1
ASV_38796	Field_19_D1
ASV_38797	Field_19_D1
ASV_38799	Field_10_D1
ASV_38801	Field_10_D1
ASV_38802	Field_36_D1
ASV_38804	Field_36_D1
ASV_38812	Field_19_D1
ASV_38813	Field_10_D1
ASV_38815	Field_10_D1
ASV_38817	Field_10_D1
ASV_38821	Field_10_D1
ASV_38822	Field_10_D1
ASV_38823	Field_10_D1
ASV_38824	Field_10_D1
ASV_38825	Field_10_D1
ASV_38826	Field_43_D1
ASV_3883	Field_10_D1
ASV_38831	Field_43_D1
ASV_38839	Field_10_D1
ASV_38840	Field_10_D1
ASV_38844	Field_36_D1
ASV_38845	Field_36_D1
ASV_38847	Field_43_D1
ASV_38848	+ASW_4_D1
ASV_38850	Field_10_D1
ASV_38853	Control_3_D2
ASV_38854	Field_10_D1
ASV_38856	+ASW_5_D1
ASV_38863	Field_46_D1
ASV_3887	Field_10_D1
ASV_3889	Field_10_D1
ASV_3891	Field_10_D1
ASV_3892	Field_10_D1
ASV_3895	Field_10_D1
ASV_3896	Field_10_D1
ASV_39	Field_10_D1
ASV_3901	Field_10_D1
ASV_3904	Field_10_D1
ASV_39088	Field_10_D1
ASV_39095	+ASW_5_D1
ASV_39097	Field_10_D1
ASV_391	Field_10_D1
ASV_3910	Field_10_D1
ASV_39100	+ASW_3_D1
ASV_39103	Field_43_D1
ASV_39104	Field_10_D1
ASV_39106	Field_43_D2
ASV_39107	Field_10_D1
ASV_39110	Field_10_D1
ASV_39112	Field_10_D1
ASV_39113	Field_10_D1
ASV_39118	Field_36_D1
ASV_39122	Field_10_D1
ASV_39124	Field_46_D2
ASV_39127	Field_10_D1
ASV_39128	Field_10_D1
ASV_39129	Field_19_D1
ASV_39131	Field_10_D1
ASV_39133	Field_10_D1
ASV_39140	Field_19_D1
ASV_39141	Field_10_D1
ASV_39142	Field_10_D1
ASV_39143	Field_10_D1
ASV_39145	Field_10_D1
ASV_39154	Field_19_D1
ASV_39156	Field_19_D1
ASV_39160	+ASW_3_D1
ASV_39165	Field_10_D1
ASV_39166	Field_19_D1
ASV_39167	Field_10_D1
ASV_39170	Field_19_D1
ASV_39173	Field_10_D1
ASV_3918	Field_10_D1
ASV_39184	Field_10_D1
ASV_392	Field_10_D1
ASV_3926	Field_10_D1
ASV_393	Field_19_D1
ASV_3938	Field_10_D1
ASV_394	Control_5_D2
ASV_3942	Field_36_D2
ASV_39422	Field_36_D1
ASV_39423	Field_43_D1
ASV_39428	Field_10_D1
ASV_39429	Field_10_D1
ASV_39433	Field_10_D1
ASV_39435	Field_43_D1
ASV_39436	Field_10_D1
ASV_39441	Field_19_D1
ASV_39443	Field_10_D1
ASV_39445	Field_10_D2
ASV_39446	Field_43_D1
ASV_39451	Field_36_D2
ASV_39452	+ASW-SO4_2_D1
ASV_39456	Field_10_D1
ASV_39457	Field_36_D1
ASV_39458	Field_19_D2
ASV_39460	Field_19_D2
ASV_39461	Field_10_D1
ASV_39464	Field_19_D1
ASV_39465	Field_19_D1
ASV_39466	Field_10_D1
ASV_39467	Field_19_D1
ASV_39468	Field_19_D1
ASV_39469	Field_19_D1
ASV_39471	Field_19_D1
ASV_39475	Field_19_D1
ASV_39476	Field_10_D1
ASV_39477	Field_10_D2
ASV_39481	Field_10_D2
ASV_39482	Field_43_D1
ASV_39484	Field_10_D1
ASV_39485	+ASW_3_D2
ASV_39486	Field_19_D1
ASV_39488	Field_43_D1
ASV_39491	Field_10_D1
ASV_39493	Field_36_D2
ASV_39494	Field_10_D1
ASV_39495	Field_36_D1
ASV_39497	Field_19_D1
ASV_39498	Field_36_D1
ASV_39501	Field_46_D1
ASV_39502	+ASW-SO4_3_D1
ASV_39503	Field_36_D1
ASV_39504	Field_10_D1
ASV_39506	Field_46_D1
ASV_3951	Field_10_D1
ASV_3953	Field_19_D1
ASV_3955	Field_10_D1
ASV_3956	Field_19_D1
ASV_3961	Field_10_D1
ASV_397	Field_46_D2
ASV_3970	Field_10_D1
ASV_3971	Field_10_D1
ASV_3972	Control_3_D2
ASV_39748	Field_43_D1
ASV_3975	Field_10_D1
ASV_39750	+ASW_3_D1
ASV_39755	Control_4_D2
ASV_39758	Field_10_D1
ASV_3976	Field_10_D1
ASV_39762	+ASW-SO4_3_D1
ASV_39765	Field_19_D1
ASV_39766	Field_19_D1
ASV_39769	Field_10_D2
ASV_39771	Field_46_D2
ASV_39772	Field_46_D1
ASV_39773	Field_10_D1
ASV_39774	+ASW_4_D1
ASV_39775	Field_10_D1
ASV_39776	Field_10_D1
ASV_39777	Field_19_D1
ASV_39778	Field_10_D1
ASV_39782	Field_19_D1
ASV_39784	Field_19_D1
ASV_39786	Field_46_D1
ASV_39788	Field_19_D2
ASV_39789	Field_19_D1
ASV_39790	Field_43_D1
ASV_39791	Field_10_D1
ASV_39794	Field_36_D1
ASV_39795	Field_19_D1
ASV_39797	Field_36_D1
ASV_39798	Field_10_D1
ASV_3980	Field_10_D1
ASV_39800	+ASW_3_D1
ASV_39802	Field_10_D1
ASV_39803	Field_10_D1
ASV_39807	Field_10_D1
ASV_39808	Field_43_D2
ASV_39809	Field_36_D1
ASV_39810	Field_10_D1
ASV_39818	Field_10_D1
ASV_3983	Field_10_D1
ASV_3984	Field_19_D1
ASV_39844	Field_19_D2
ASV_3988	Field_10_D1
ASV_3990	Field_10_D1
ASV_3994	Field_10_D1
ASV_4	Field_10_D1
ASV_4000	Field_10_D1
ASV_4001	+ASW_3_D1
ASV_4002	Field_10_D1
ASV_4008	Field_19_D2
ASV_40095	Field_10_D2
ASV_40099	Field_10_D1
ASV_40101	Field_19_D1
ASV_40103	Field_36_D1
ASV_40104	Field_10_D1
ASV_40106	Field_10_D1
ASV_40107	Field_10_D1
ASV_40108	Field_10_D1
ASV_40109	Field_10_D1
ASV_40110	Field_10_D1
ASV_40117	+ASW_4_D1
ASV_40119	Field_36_D1
ASV_40122	Field_10_D1
ASV_40126	Field_46_D1
ASV_40130	Field_19_D2
ASV_40131	Field_46_D1
ASV_40132	Field_10_D1
ASV_40136	Field_10_D1
ASV_40137	Control_2_D1
ASV_40139	Field_10_D1
ASV_40140	Field_10_D1
ASV_40143	Field_19_D1
ASV_40145	Field_19_D1
ASV_40146	Field_36_D1
ASV_40148	Field_19_D1
ASV_40149	Field_10_D1
ASV_40150	Field_10_D1
ASV_40151	Field_43_D1
ASV_40153	Field_10_D1
ASV_40154	Field_10_D1
ASV_40157	Field_10_D1
ASV_40158	Field_43_D2
ASV_40160	Field_36_D1
ASV_40165	+ASW-SO4_4_D1
ASV_40166	Field_19_D1
ASV_40167	Field_10_D1
ASV_40170	Field_19_D1
ASV_40171	Field_10_D1
ASV_40172	Field_10_D1
ASV_40175	Field_43_D1
ASV_40178	Field_10_D1
ASV_40180	Field_19_D2
ASV_40181	Field_43_D1
ASV_40182	Field_10_D1
ASV_40183	Field_10_D1
ASV_40184	Field_10_D1
ASV_4019	Field_10_D1
ASV_4020	Field_10_D1
ASV_4025	Field_19_D1
ASV_4026	Field_10_D1
ASV_4031	Field_10_D1
ASV_4039	Field_10_D1
ASV_404	Field_46_D2
ASV_4040	Field_10_D1
ASV_40430	+ASW-SO4_3_D2
ASV_4044	Field_10_D1
ASV_40440	Field_19_D1
ASV_40446	Field_10_D1
ASV_40451	Field_10_D1
ASV_40452	Field_19_D1
ASV_40453	Field_10_D1
ASV_40457	+ASW_4_D1
ASV_40458	Field_10_D2
ASV_40463	Field_43_D1
ASV_40464	Field_10_D1
ASV_40465	Field_19_D1
ASV_40466	Field_10_D2
ASV_40468	+ASW_4_D1
ASV_40470	+ASW-SO4_1_D1
ASV_40472	Field_36_D2
ASV_40474	Field_46_D1
ASV_40476	+ASW_5_D1
ASV_40480	Field_10_D1
ASV_40486	Field_10_D1
ASV_40489	Field_10_D1
ASV_40492	+ASW_4_D1
ASV_40493	+SO4_5B_D2
ASV_40495	Field_10_D1
ASV_40496	Field_19_D1
ASV_40497	Field_36_D2
ASV_40499	Field_43_D1
ASV_40501	+ASW_3_D1
ASV_40504	Field_10_D1
ASV_40508	Field_36_D1
ASV_40509	Field_19_D1
ASV_40510	Field_10_D2
ASV_40511	Field_36_D1
ASV_40513	Field_43_D2
ASV_40516	Field_46_D2
ASV_40518	+ASW_3_D1
ASV_40519	Field_19_D1
ASV_40522	Field_19_D1
ASV_40524	Field_10_D1
ASV_40528	Field_10_D1
ASV_40529	Field_36_D1
ASV_40530	Field_46_D1
ASV_40532	+ASW_3_D1
ASV_40535	Field_19_D1
ASV_40537	Field_10_D1
ASV_40540	Field_46_D1
ASV_40557	Field_10_D1
ASV_4056	+SO4_5B_D2
ASV_40560	Field_46_D1
ASV_4067	Field_10_D1
ASV_4068	Field_10_D1
ASV_407	Field_10_D1
ASV_408	Field_46_D1
ASV_4080	Field_10_D1
ASV_4081	Field_19_D1
ASV_40829	Field_19_D1
ASV_40831	Field_19_D1
ASV_40833	Field_10_D1
ASV_40836	Field_46_D1
ASV_40837	+ASW_3_D1
ASV_40838	Field_10_D1
ASV_40839	Field_10_D2
ASV_40840	Field_10_D1
ASV_40841	Field_10_D1
ASV_40847	Field_10_D1
ASV_40850	Field_19_D1
ASV_40854	Field_10_D1
ASV_40855	Field_10_D1
ASV_40857	Field_10_D1
ASV_40858	Field_36_D1
ASV_40861	Field_10_D1
ASV_40863	Field_43_D1
ASV_40868	Field_10_D2
ASV_40869	Field_19_D1
ASV_40871	Field_10_D1
ASV_4088	Field_10_D1
ASV_40882	Field_19_D1
ASV_40885	Field_19_D1
ASV_40886	Field_46_D1
ASV_4089	+ASW-SO4_1_D1
ASV_40890	+ASW-SO4_2_D1
ASV_40891	+ASW_3_D1
ASV_40892	+ASW_3_D1
ASV_40895	Field_43_D1
ASV_40896	Field_10_D1
ASV_40897	Field_46_D1
ASV_409	Field_46_D2
ASV_40900	Field_10_D1
ASV_40901	Field_19_D1
ASV_40903	Field_10_D1
ASV_40904	Field_19_D1
ASV_40905	Field_10_D1
ASV_40906	Field_10_D1
ASV_40907	Field_36_D1
ASV_40908	Field_10_D1
ASV_40909	Field_10_D1
ASV_40919	Field_10_D1
ASV_40930	Field_10_D1
ASV_4095	Field_19_D1
ASV_4096	Field_10_D1
ASV_4097	Field_10_D1
ASV_4100	Field_10_D1
ASV_4102	Field_10_D1
ASV_4109	Field_10_D1
ASV_4119	Field_10_D1
ASV_41193	Field_10_D1
ASV_41197	Field_10_D1
ASV_41198	Field_10_D1
ASV_41199	Field_10_D1
ASV_41201	Control_3_D1
ASV_41202	Field_19_D2
ASV_41205	+ASW_3_D1
ASV_41206	Field_10_D1
ASV_41210	Field_36_D1
ASV_41212	Field_36_D1
ASV_41213	Field_10_D1
ASV_41218	+ASW-SO4_1_D1
ASV_41220	Field_19_D1
ASV_41221	Field_10_D1
ASV_41227	+ASW-SO4_4_D1
ASV_41228	Field_19_D1
ASV_41231	Field_19_D1
ASV_41232	Field_10_D1
ASV_41233	Field_19_D1
ASV_41235	Field_10_D1
ASV_41237	Field_10_D1
ASV_41241	Field_19_D1
ASV_41244	Field_10_D1
ASV_41246	+SO4_5B_D2
ASV_41247	Field_46_D1
ASV_41250	Control_2_D1
ASV_41251	Field_36_D2
ASV_41254	Field_10_D1
ASV_41255	Field_19_D1
ASV_41259	Field_10_D1
ASV_41260	Field_10_D1
ASV_41266	Field_10_D1
ASV_41269	Field_19_D1
ASV_41272	Field_10_D1
ASV_41277	Field_36_D2
ASV_41282	Field_19_D2
ASV_41291	Field_36_D1
ASV_4130	Field_10_D1
ASV_4137	Field_10_D1
ASV_4143	Field_36_D1
ASV_4144	Field_10_D1
ASV_4148	Field_19_D1
ASV_415	Field_10_D1
ASV_41518	Field_10_D1
ASV_41530	Field_10_D1
ASV_41535	Field_19_D1
ASV_41536	Field_10_D1
ASV_41539	Field_10_D1
ASV_41541	Field_10_D1
ASV_41542	Field_10_D1
ASV_41544	Field_10_D1
ASV_41550	+ASW-SO4_1_D1
ASV_41551	Field_10_D1
ASV_41552	Field_19_D1
ASV_41554	Field_10_D1
ASV_41557	Field_19_D1
ASV_41559	Field_10_D2
ASV_41563	+ASW_3_D1
ASV_41565	Field_19_D2
ASV_41566	Field_46_D2
ASV_41568	Field_10_D1
ASV_41569	+ASW-SO4_1_D1
ASV_41571	Control_2_D1
ASV_41572	Field_10_D1
ASV_41573	Field_19_D1
ASV_41574	Field_19_D1
ASV_41575	Field_10_D1
ASV_41576	Field_10_D1
ASV_41577	Field_10_D1
ASV_41579	+ASW-SO4_3_D1
ASV_41580	Field_10_D1
ASV_41583	Field_43_D1
ASV_41585	Field_19_D1
ASV_41587	+ASW_3_D1
ASV_41588	Field_19_D1
ASV_41595	+SO4_5B_D2
ASV_41596	Field_36_D1
ASV_41597	Field_19_D2
ASV_41599	Field_36_D1
ASV_41600	Field_19_D1
ASV_41601	Field_19_D1
ASV_41602	Field_36_D1
ASV_41605	Field_10_D1
ASV_41607	+ASW-SO4_3_D1
ASV_41609	Field_10_D1
ASV_41610	Field_19_D1
ASV_41611	Field_43_D1
ASV_41612	Field_36_D2
ASV_41613	Field_10_D2
ASV_41614	Field_10_D1
ASV_41615	Field_10_D1
ASV_41616	Field_10_D1
ASV_41617	Field_36_D1
ASV_41618	Field_43_D1
ASV_41621	Field_19_D1
ASV_41622	Field_10_D1
ASV_4163	Field_19_D1
ASV_41630	Control_3_D1
ASV_41634	Field_19_D1
ASV_41639	Field_19_D1
ASV_41647	Field_19_D1
ASV_4168	Field_10_D1
ASV_4175	Field_10_D1
ASV_4178	Field_10_D1
ASV_41925	Field_10_D1
ASV_41930	Field_10_D1
ASV_41932	Field_10_D1
ASV_41934	Field_10_D1
ASV_41935	+ASW_5_D1
ASV_41936	Field_10_D1
ASV_4194	Field_10_D1
ASV_41940	Field_19_D1
ASV_41941	Field_36_D1
ASV_41946	Field_10_D1
ASV_41948	Field_19_D1
ASV_41949	Field_10_D1
ASV_41951	Field_19_D1
ASV_41953	Field_19_D2
ASV_41954	+ASW-SO4_3_D1
ASV_41957	Field_10_D1
ASV_41959	Field_10_D1
ASV_4196	Field_36_D1
ASV_41960	Field_10_D1
ASV_41963	Field_10_D1
ASV_41964	Field_10_D1
ASV_41965	Field_10_D1
ASV_41966	Field_10_D1
ASV_41972	Field_10_D1
ASV_41973	+ASW-SO4_4_D1
ASV_41976	Field_10_D1
ASV_41977	Field_10_D1
ASV_41979	Field_19_D1
ASV_41982	Field_19_D1
ASV_41988	Field_10_D1
ASV_41992	Field_10_D1
ASV_41994	Field_19_D2
ASV_41995	Field_10_D1
ASV_41996	Field_10_D1
ASV_41997	+ASW_3_D1
ASV_41998	Field_10_D1
ASV_42000	Field_19_D2
ASV_42002	Field_19_D1
ASV_42006	Field_10_D1
ASV_42007	Field_10_D1
ASV_42008	Field_10_D1
ASV_42011	Field_36_D2
ASV_42016	Field_10_D1
ASV_42017	Field_10_D1
ASV_42022	Field_19_D1
ASV_42023	Field_10_D1
ASV_42029	Field_19_D1
ASV_42035	Field_10_D1
ASV_421	Field_10_D1
ASV_4214	Field_10_D1
ASV_4217	Field_10_D1
ASV_4221	Field_10_D1
ASV_4224	Field_43_D1
ASV_4227	Field_10_D1
ASV_4228	Field_10_D1
ASV_42292	Field_36_D1
ASV_42293	Field_10_D1
ASV_42301	Field_19_D1
ASV_42303	Field_10_D1
ASV_42305	Field_46_D2
ASV_42308	Field_19_D1
ASV_42309	Field_10_D1
ASV_42312	Field_10_D1
ASV_42313	+ASW_3_D1
ASV_42314	Field_10_D1
ASV_42315	Field_10_D1
ASV_42324	Field_19_D2
ASV_42326	Field_46_D2
ASV_42328	Field_10_D1
ASV_42330	Field_10_D1
ASV_42332	Field_19_D1
ASV_42337	Field_36_D1
ASV_42338	Field_43_D1
ASV_42339	Field_10_D1
ASV_42340	Field_10_D1
ASV_42345	+ASW-SO4_4_D1
ASV_42347	Field_10_D1
ASV_42348	Field_10_D1
ASV_42352	Field_10_D1
ASV_42360	Field_43_D1
ASV_42361	Field_10_D1
ASV_42363	Field_43_D1
ASV_42368	Field_10_D1
ASV_42369	Field_10_D1
ASV_42370	Field_19_D1
ASV_42371	Field_10_D1
ASV_42372	Field_10_D1
ASV_42376	Field_10_D1
ASV_42379	Field_43_D1
ASV_42381	Field_19_D1
ASV_42385	+ASW_3_D1
ASV_4245	Field_19_D1
ASV_425	Field_10_D1
ASV_4253	Field_10_D1
ASV_4258	Field_19_D1
ASV_4263	Field_10_D1
ASV_4264	Field_10_D1
ASV_42702	Field_10_D1
ASV_42703	Field_19_D1
ASV_42705	Field_43_D1
ASV_42706	Field_10_D1
ASV_42711	Control_1_D2
ASV_42712	Field_36_D2
ASV_42714	+ASW-SO4_1_D1
ASV_42715	Field_10_D1
ASV_42717	Field_10_D1
ASV_42721	+ASW_4_D2
ASV_42724	Field_19_D1
ASV_42728	Field_10_D1
ASV_42731	Field_43_D1
ASV_42733	Field_43_D1
ASV_42734	Field_10_D1
ASV_42736	Field_10_D1
ASV_42743	Field_36_D1
ASV_42744	Field_43_D1
ASV_42746	Field_10_D1
ASV_42748	Field_10_D1
ASV_42749	Field_19_D1
ASV_42751	Field_10_D1
ASV_42753	Field_36_D2
ASV_42754	Field_43_D1
ASV_42756	Field_10_D1
ASV_4276	Field_10_D1
ASV_42761	Field_46_D2
ASV_42763	Field_36_D1
ASV_42765	Field_10_D1
ASV_42769	Field_10_D1
ASV_42770	Field_46_D1
ASV_42771	Field_10_D1
ASV_42772	Field_10_D1
ASV_42776	Field_36_D1
ASV_42780	Field_10_D1
ASV_42782	Field_10_D1
ASV_42783	Field_19_D1
ASV_42784	Field_19_D1
ASV_42787	Field_10_D1
ASV_4279	Field_10_D1
ASV_42790	Field_10_D1
ASV_42804	Field_10_D1
ASV_42809	Field_10_D1
ASV_4283	Field_10_D1
ASV_42833	Field_10_D1
ASV_4284	Field_10_D1
ASV_4287	Field_10_D1
ASV_4291	Field_19_D1
ASV_4292	Field_10_D1
ASV_4293	Field_10_D1
ASV_430	Field_10_D1
ASV_4301	Field_10_D1
ASV_4306	Field_10_D1
ASV_43107	Field_10_D1
ASV_43108	Field_10_D1
ASV_4311	+ASW-SO4_4_D2
ASV_43113	Field_10_D1
ASV_43115	Field_46_D1
ASV_43118	Field_43_D2
ASV_43124	Field_36_D1
ASV_43125	Field_19_D1
ASV_4313	+ASW_3_D1
ASV_43132	Field_10_D1
ASV_43133	+SO4_3_D1
ASV_43134	Field_10_D1
ASV_43136	Field_10_D1
ASV_43138	Field_36_D1
ASV_43139	Field_19_D1
ASV_43142	Field_10_D1
ASV_43143	+ASW_5_D1
ASV_43144	Field_10_D1
ASV_43146	Field_43_D1
ASV_43147	Field_10_D1
ASV_43148	Field_10_D1
ASV_43154	+ASW_3_D1
